"nom_cabina","qualitat_aire","codi_dtes","zqa","codi_eoi","longitud","latitud","hora_o3","qualitat_o3","valor_o3","hora_no2","qualitat_no2","valor_no2","hora_pm10","qualitat_pm10","valor_pm10","generat","dateTime"
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/08/2018 18:00",1533139503
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"17h","Bona","56 µg/m³","18h","Regular","38 µg/m³","01/08/2018 18:00",1533139503
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"17h","Regular","133 µg/m³","17h","Bona","13 µg/m³",NA,NA,NA,"01/08/2018 18:00",1533139503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"18h","Bona","22 µg/m³",NA,NA,NA,"01/08/2018 19:00",1533143102
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"18h","Bona","71 µg/m³","18h","Bona","67 µg/m³","18h","Regular","37 µg/m³","01/08/2018 19:00",1533143102
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"18h","Bona","93 µg/m³","18h","Bona","54 µg/m³","18h","Regular","40 µg/m³","01/08/2018 19:00",1533143102
"Barcelona - Ciutadella","Regular","IL","01","08019050",2.1874,41.3864,"17h","Bona","25 µg/m³","17h","Regular","109 µg/m³",NA,NA,NA,"01/08/2018 19:00",1533143102
"Barcelona - Vall Hebron","Regular","IN","01","08019054",2.148,41.4261,"18h","Regular","124 µg/m³","18h","Bona","15 µg/m³","18h","Bona","28 µg/m³","01/08/2018 19:00",1533143102
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/08/2018 19:00",1533143102
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"18h","Bona","38 µg/m³","19h","Regular","39 µg/m³","01/08/2018 19:00",1533143102
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"18h","Regular","129 µg/m³","18h","Bona","13 µg/m³",NA,NA,NA,"01/08/2018 19:00",1533143102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"19h","Bona","19 µg/m³",NA,NA,NA,"01/08/2018 20:00",1533146703
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"19h","Bona","70 µg/m³","19h","Bona","61 µg/m³","20h","Regular","38 µg/m³","01/08/2018 20:00",1533146703
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"19h","Bona","92 µg/m³","19h","Bona","46 µg/m³","20h","Regular","40 µg/m³","01/08/2018 20:00",1533146703
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,"18h","--","--","18h","--","--",NA,NA,NA,"01/08/2018 20:00",1533146703
"Barcelona - Vall Hebron","Regular","IN","01","08019054",2.148,41.4261,"19h","Regular","120 µg/m³","19h","Bona","14 µg/m³","20h","Bona","28 µg/m³","01/08/2018 20:00",1533146703
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/08/2018 20:00",1533146703
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"19h","Bona","47 µg/m³","20h","Regular","40 µg/m³","01/08/2018 20:00",1533146703
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"19h","Regular","123 µg/m³","19h","Bona","13 µg/m³",NA,NA,NA,"01/08/2018 20:00",1533146703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"20h","Bona","21 µg/m³",NA,NA,NA,"01/08/2018 21:00",1533150304
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"20h","Bona","56 µg/m³","20h","Bona","77 µg/m³","21h","Regular","38 µg/m³","01/08/2018 21:00",1533150304
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"20h","Bona","71 µg/m³","20h","Bona","61 µg/m³","21h","Regular","40 µg/m³","01/08/2018 21:00",1533150304
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,"19h","--","--","19h","--","--",NA,NA,NA,"01/08/2018 21:00",1533150304
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"20h","Bona","104 µg/m³","20h","Bona","19 µg/m³","21h","Bona","28 µg/m³","01/08/2018 21:00",1533150304
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/08/2018 21:00",1533150304
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"20h","Bona","63 µg/m³","21h","Regular","42 µg/m³","01/08/2018 21:00",1533150304
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"20h","Regular","113 µg/m³","20h","Bona","16 µg/m³",NA,NA,NA,"01/08/2018 21:00",1533150304
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"21h","Bona","20 µg/m³",NA,NA,NA,"01/08/2018 22:00",1533153903
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"21h","Bona","75 µg/m³","21h","Bona","47 µg/m³","22h","Regular","38 µg/m³","01/08/2018 22:00",1533153903
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"21h","Bona","86 µg/m³","21h","Bona","43 µg/m³","21h","Regular","40 µg/m³","01/08/2018 22:00",1533153903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"21h","Bona","68 µg/m³","21h","Bona","54 µg/m³",NA,NA,NA,"01/08/2018 22:00",1533153903
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"21h","Bona","99 µg/m³","21h","Bona","23 µg/m³","21h","Bona","28 µg/m³","01/08/2018 22:00",1533153903
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/08/2018 22:00",1533153903
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"21h","Bona","52 µg/m³","21h","Regular","45 µg/m³","01/08/2018 22:00",1533153903
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"20h","Regular","113 µg/m³","20h","Bona","16 µg/m³",NA,NA,NA,"01/08/2018 22:00",1533153903
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/08/2018 23:00",1533157502
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,NA,NA,NA,NA,NA,NA,"23h","Regular","38 µg/m³","01/08/2018 23:00",1533157502
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,"23h","Regular","39 µg/m³","01/08/2018 23:00",1533157502
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/08/2018 23:00",1533157502
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,"23h","Bona","27 µg/m³","01/08/2018 23:00",1533157502
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/08/2018 23:00",1533157502
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,NA,NA,NA,"23h","Regular","48 µg/m³","01/08/2018 23:00",1533157502
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/08/2018 23:00",1533157502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","25 µg/m³",NA,NA,NA,"02/08/2018 0:00",1533161103
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"0h","Bona","64 µg/m³","0h","Bona","53 µg/m³","0h","Regular","38 µg/m³","02/08/2018 0:00",1533161103
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"0h","Bona","82 µg/m³","0h","Bona","36 µg/m³","0h","Regular","39 µg/m³","02/08/2018 0:00",1533161103
"Barcelona - Ciutadella","Regular","IL","01","08019050",2.1874,41.3864,"0h","Bona","20 µg/m³","0h","Regular","100 µg/m³",NA,NA,NA,"02/08/2018 0:00",1533161103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"0h","Bona","42 µg/m³","0h","Bona","66 µg/m³","0h","Bona","28 µg/m³","02/08/2018 0:00",1533161103
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/2018 0:00",1533161103
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Regular","95 µg/m³","0h","Regular","50 µg/m³","02/08/2018 0:00",1533161103
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"0h","Bona","101 µg/m³","0h","Bona","20 µg/m³",NA,NA,NA,"02/08/2018 0:00",1533161103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","27 µg/m³",NA,NA,NA,"02/08/2018 1:00",1533164702
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"0h","Bona","66 µg/m³","0h","Bona","45 µg/m³","1h","Regular","38 µg/m³","02/08/2018 1:00",1533164702
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"0h","Bona","73 µg/m³","0h","Bona","38 µg/m³","1h","Regular","39 µg/m³","02/08/2018 1:00",1533164702
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"0h","Bona","70 µg/m³","0h","Bona","39 µg/m³",NA,NA,NA,"02/08/2018 1:00",1533164702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"0h","Bona","56 µg/m³","0h","Bona","46 µg/m³","1h","Bona","27 µg/m³","02/08/2018 1:00",1533164702
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/2018 1:00",1533164702
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","64 µg/m³","0h","Regular","50 µg/m³","02/08/2018 1:00",1533164702
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"0h","Regular","118 µg/m³","0h","Bona","2 µg/m³",NA,NA,NA,"02/08/2018 1:00",1533164702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"1h","Bona","33 µg/m³",NA,NA,NA,"02/08/2018 2:00",1533168302
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"1h","Bona","52 µg/m³","1h","Bona","45 µg/m³","2h","Regular","38 µg/m³","02/08/2018 2:00",1533168302
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"1h","Bona","59 µg/m³","1h","Bona","43 µg/m³","2h","Regular","38 µg/m³","02/08/2018 2:00",1533168302
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"1h","Bona","47 µg/m³","1h","Bona","45 µg/m³",NA,NA,NA,"02/08/2018 2:00",1533168302
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"1h","Bona","40 µg/m³","1h","Bona","51 µg/m³","2h","Bona","28 µg/m³","02/08/2018 2:00",1533168302
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/2018 2:00",1533168302
"Barcelona - Poblenou","Pobra","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"1h","Bona","62 µg/m³","2h","Pobra","52 µg/m³","02/08/2018 2:00",1533168302
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"0h","Regular","118 µg/m³","0h","Bona","2 µg/m³",NA,NA,NA,"02/08/2018 2:00",1533168302
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"2h","Bona","29 µg/m³",NA,NA,NA,"02/08/2018 3:00",1533171903
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"2h","Bona","44 µg/m³","2h","Bona","49 µg/m³","3h","Regular","37 µg/m³","02/08/2018 3:00",1533171903
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"2h","Bona","59 µg/m³","2h","Bona","40 µg/m³","3h","Regular","37 µg/m³","02/08/2018 3:00",1533171903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"2h","Bona","6 µg/m³","2h","Bona","80 µg/m³",NA,NA,NA,"02/08/2018 3:00",1533171903
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"2h","Bona","68 µg/m³","2h","Bona","27 µg/m³","3h","Bona","28 µg/m³","02/08/2018 3:00",1533171903
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/2018 3:00",1533171903
"Barcelona - Poblenou","Pobra","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"2h","Bona","63 µg/m³","3h","Pobra","52 µg/m³","02/08/2018 3:00",1533171903
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"2h","Bona","92 µg/m³","2h","Bona","3 µg/m³",NA,NA,NA,"02/08/2018 3:00",1533171903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"3h","Bona","28 µg/m³",NA,NA,NA,"02/08/2018 4:00",1533175503
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"3h","Bona","6 µg/m³","3h","Bona","84 µg/m³","4h","Regular","37 µg/m³","02/08/2018 4:00",1533175503
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"3h","Bona","51 µg/m³","3h","Bona","39 µg/m³","4h","Regular","37 µg/m³","02/08/2018 4:00",1533175503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"3h","Bona","9 µg/m³","3h","Bona","70 µg/m³",NA,NA,NA,"02/08/2018 4:00",1533175503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"3h","Bona","70 µg/m³","3h","Bona","18 µg/m³","4h","Bona","28 µg/m³","02/08/2018 4:00",1533175503
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/2018 4:00",1533175503
"Barcelona - Poblenou","Pobra","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"3h","Bona","53 µg/m³","3h","Pobra","51 µg/m³","02/08/2018 4:00",1533175503
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"3h","Regular","116 µg/m³","3h","Bona","4 µg/m³",NA,NA,NA,"02/08/2018 4:00",1533175503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"4h","Bona","33 µg/m³",NA,NA,NA,"02/08/2018 5:00",1533179103
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"4h","Bona","10 µg/m³","4h","Bona","76 µg/m³","5h","Regular","37 µg/m³","02/08/2018 5:00",1533179103
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"4h","Bona","18 µg/m³","4h","Bona","67 µg/m³","5h","Regular","37 µg/m³","02/08/2018 5:00",1533179103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"4h","Bona","6 µg/m³","4h","Bona","65 µg/m³",NA,NA,NA,"02/08/2018 5:00",1533179103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"4h","Bona","55 µg/m³","4h","Bona","29 µg/m³","5h","Bona","27 µg/m³","02/08/2018 5:00",1533179103
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/2018 5:00",1533179103
"Barcelona - Poblenou","Pobra","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"4h","Bona","49 µg/m³","5h","Pobra","51 µg/m³","02/08/2018 5:00",1533179103
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"4h","Regular","120 µg/m³","4h","Bona","2 µg/m³",NA,NA,NA,"02/08/2018 5:00",1533179103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"5h","Bona","43 µg/m³",NA,NA,NA,"02/08/2018 6:00",1533182702
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"5h","Bona","22 µg/m³","5h","Bona","62 µg/m³","5h","Regular","37 µg/m³","02/08/2018 6:00",1533182702
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"5h","Bona","30 µg/m³","5h","Bona","55 µg/m³","6h","Regular","37 µg/m³","02/08/2018 6:00",1533182702
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"5h","Bona","5 µg/m³","5h","Bona","70 µg/m³",NA,NA,NA,"02/08/2018 6:00",1533182702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"5h","Bona","50 µg/m³","5h","Bona","28 µg/m³","6h","Bona","27 µg/m³","02/08/2018 6:00",1533182702
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/2018 6:00",1533182702
"Barcelona - Poblenou","Pobra","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"5h","Bona","41 µg/m³","6h","Pobra","51 µg/m³","02/08/2018 6:00",1533182702
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"5h","Regular","116 µg/m³","5h","Bona","5 µg/m³",NA,NA,NA,"02/08/2018 6:00",1533182702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"6h","Bona","72 µg/m³",NA,NA,NA,"02/08/2018 7:00",1533186302
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"6h","Bona","17 µg/m³","6h","Bona","68 µg/m³","7h","Regular","37 µg/m³","02/08/2018 7:00",1533186302
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"6h","Bona","34 µg/m³","6h","Bona","55 µg/m³","7h","Regular","37 µg/m³","02/08/2018 7:00",1533186302
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"6h","Bona","35 µg/m³","6h","Bona","43 µg/m³",NA,NA,NA,"02/08/2018 7:00",1533186302
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"6h","Bona","50 µg/m³","6h","Bona","26 µg/m³","7h","Bona","26 µg/m³","02/08/2018 7:00",1533186302
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/2018 7:00",1533186302
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"6h","Bona","45 µg/m³","7h","Regular","50 µg/m³","02/08/2018 7:00",1533186302
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"6h","Regular","113 µg/m³","6h","Bona","5 µg/m³",NA,NA,NA,"02/08/2018 7:00",1533186302
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"7h","Bona","66 µg/m³",NA,NA,NA,"02/08/2018 8:00",1533189902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"7h","Bona","9 µg/m³","7h","Bona","82 µg/m³","8h","Bona","36 µg/m³","02/08/2018 8:00",1533189902
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"7h","Bona","28 µg/m³","7h","Bona","76 µg/m³","8h","Regular","37 µg/m³","02/08/2018 8:00",1533189902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"7h","Bona","39 µg/m³","7h","Bona","44 µg/m³",NA,NA,NA,"02/08/2018 8:00",1533189902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"7h","Bona","41 µg/m³","7h","Bona","35 µg/m³","8h","Bona","25 µg/m³","02/08/2018 8:00",1533189902
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/2018 8:00",1533189902
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"7h","Bona","65 µg/m³","8h","Regular","50 µg/m³","02/08/2018 8:00",1533189902
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"7h","Regular","118 µg/m³","7h","Bona","2 µg/m³",NA,NA,NA,"02/08/2018 8:00",1533189902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"8h","Bona","74 µg/m³",NA,NA,NA,"02/08/2018 9:00",1533193503
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"8h","Bona","1 µg/m³","8h","Regular","92 µg/m³","8h","Regular","37 µg/m³","02/08/2018 9:00",1533193503
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"8h","Bona","25 µg/m³","8h","Regular","93 µg/m³","8h","Regular","37 µg/m³","02/08/2018 9:00",1533193503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"8h","Bona","24 µg/m³","8h","Bona","63 µg/m³",NA,NA,NA,"02/08/2018 9:00",1533193503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"8h","Bona","29 µg/m³","8h","Bona","60 µg/m³","8h","Bona","25 µg/m³","02/08/2018 9:00",1533193503
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/2018 9:00",1533193503
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"8h","Bona","77 µg/m³","9h","Regular","50 µg/m³","02/08/2018 9:00",1533193503
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"8h","Regular","119 µg/m³","8h","Bona","2 µg/m³",NA,NA,NA,"02/08/2018 9:00",1533193503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"9h","Bona","82 µg/m³",NA,NA,NA,"02/08/2018 10:00",1533197103
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"9h","Bona","3 µg/m³","9h","Regular","106 µg/m³","10h","Regular","37 µg/m³","02/08/2018 10:00",1533197103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"9h","Bona","30 µg/m³","9h","Bona","87 µg/m³","10h","Bona","36 µg/m³","02/08/2018 10:00",1533197103
"Barcelona - Ciutadella","Regular","IL","01","08019050",2.1874,41.3864,"9h","Bona","3 µg/m³","9h","Regular","100 µg/m³",NA,NA,NA,"02/08/2018 10:00",1533197103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"9h","Bona","42 µg/m³","9h","Bona","51 µg/m³","10h","Bona","25 µg/m³","02/08/2018 10:00",1533197103
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/2018 10:00",1533197103
"Barcelona - Poblenou","Regular","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"9h","Bona","80 µg/m³","10h","Regular","49 µg/m³","02/08/2018 10:00",1533197103
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"9h","Regular","117 µg/m³","9h","Bona","3 µg/m³",NA,NA,NA,"02/08/2018 10:00",1533197103
"Barcelona - Sants","Regular","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"10h","Regular","101 µg/m³",NA,NA,NA,"02/08/2018 11:00",1533200702
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"10h","Bona","5 µg/m³","10h","Regular","150 µg/m³","11h","Regular","38 µg/m³","02/08/2018 11:00",1533200702
"Barcelona - Gràcia","Regular","IJ","01","08019044",2.1534,41.3987,"10h","Bona","9 µg/m³","10h","Regular","142 µg/m³","11h","Bona","36 µg/m³","02/08/2018 11:00",1533200702
"Barcelona - Ciutadella","Regular","IL","01","08019050",2.1874,41.3864,"10h","Bona","17 µg/m³","10h","Regular","104 µg/m³",NA,NA,NA,"02/08/2018 11:00",1533200702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"10h","Bona","76 µg/m³","10h","Bona","24 µg/m³","11h","Bona","25 µg/m³","02/08/2018 11:00",1533200702
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/2018 11:00",1533200702
